time,x,y,z,u,v,w,phi,theta,psi,p,q,r
8.5,-2.152637372688427e+58,0.0,0.0,-4.960426910699766e+59,0.0,-1.948737911370558e+60,0.0,-123.73101997375488,0.0,0.0,20269275.032699585,0.0
8.6,-7.113064283388194e+58,0.0,0.0,3.3457602070261685e+60,0.0,-2.6531167259110967e+61,0.0,3.772249984787777,0.0,0.0,-88085457597.214,0.0
8.700000000000001,2.6344537786873495e+59,0.0,0.0,1.192384355969672e+61,0.0,-3.1839071894954283e+61,0.0,124.05084800720215,0.0,0.0,20269275.032699585,0.0
8.8,1.455829733838407e+60,0.0,0.0,-2.794312808266906e+62,0.0,2.731033279441422e+62,0.0,-108.44588203425519,0.0,0.0,-88085457597.214,0.0
8.9,-2.648729834883065e+61,0.0,2.7310332794414225e+61,3.928722587783867e+63,0.0,7.689756572420417e+62,0.0,11.83271598815918,0.0,0.0,20269275.032699585,0.0
9.0,3.663849604295561e+62,0.0,1.042078985186184e+62,1.2651597071924847e+61,0.0,-1.896199176633168e+63,0.0,139.33598594670184,0.0,0.0,-88085457597.214,0.0
9.1,3.676501201367486e+62,0.0,0.0,2.067497930473488e+64,0.0,-1.8363199300803855e+64,0.0,-100.38541603088379,0.0,0.0,20269275.032699585,0.0
9.200000000000001,2.435148050610237e+63,0.0,0.0,2.840017978994068e+65,0.0,-1.0620245099021688e+65,0.0,27.11785392765887,0.0,0.0,-88085457597.214,0.0
9.3,3.083532784055092e+64,0.0,0.0,9.920216040079921e+65,0.0,3.118704373389092e+65,0.0,147.39645195007324,0.0,0.0,20269275.032699585,0.0
9.4,1.3003748824135014e+65,0.0,3.118704373389092e+64,-1.0643067255987502e+67,0.0,-9.666108730658182e+66,0.0,-85.1002780913841,0.0,0.0,-88085457597.214,0.0
9.5,-9.342692373574002e+65,0.0,0.0,-1.7708111086434174e+67,0.0,1.1248149063274436e+68,0.0,35.17831993103027,0.0,0.0,20269275.032699585,0.0
9.600000000000001,-2.7050803460008178e+66,0.0,1.1248149063274436e+67,1.952122890852261e+68,0.0,-2.2680720978009073e+68,0.0,162.68158988957293,0.0,0.0,-88085457597.214,0.0
9.700000000000001,1.6816148562521794e+67,0.0,0.0,5.061069264183521e+69,0.0,-7.535004303239808e+67,0.0,-77.0398120880127,0.0,0.0,20269275.032699585,0.0
9.8,5.22923074980874e+68,0.0,0.0,4.113660627800568e+70,0.0,1.4728113473099283e+70,0.0,50.463457870529965,0.0,0.0,-88085457597.214,0.0
9.9,4.636583702781442e+69,0.0,1.4728113473099284e+69,1.137831868411136e+71,0.0,2.2291029928226932e+71,0.0,170.74205589294434,0.0,0.0,20269275.032699585,0.0
